bank_id,year,return_code,value,reported_date
I&M,2025,D1,2213815.86,2025-12-31
I&M,2025,R1,11.74,2025-12-31
I&M,2025,C1,17.62,2025-12-31
NCBA,2015,A1,1154527.85,2015-12-31
NCBA,2015,A2,1000058.3,2015-12-31
NCBA,2015,E1,154469.55,2015-12-31
NCBA,2015,P1,77478.67,2015-12-31
NCBA,2015,P2,25104.38,2015-12-31
NCBA,2015,P3,52374.29,2015-12-31
NCBA,2015,P4,18851.02,2015-12-31
NCBA,2015,P5,35641.07,2015-12-31
NCBA,2015,P6,35584.24,2015-12-31
NCBA,2015,P7,24908.97,2015-12-31
NCBA,2015,L1,723895.34,2015-12-31
NCBA,2015,D1,913531.79,2015-12-31
NCBA,2015,R1,9.57,2015-12-31
NCBA,2015,C1,18.28,2015-12-31
NCBA,2016,A1,1213119.19,2016-12-31
NCBA,2016,A2,1063473.28,2016-12-31
NCBA,2016,E1,149645.91,2016-12-31
NCBA,2016,P1,86166.39,2016-12-31
NCBA,2016,P2,30584.7,2016-12-31
NCBA,2016,P3,55581.69,2016-12-31
NCBA,2016,P4,22599.51,2016-12-31
NCBA,2016,P5,42349.94,2016-12-31
NCBA,2016,P6,35831.26,2016-12-31
NCBA,2016,P7,25081.88,2016-12-31
NCBA,2016,L1,744418.89,2016-12-31
NCBA,2016,D1,959000.26,2016-12-31
NCBA,2016,R1,8.37,2016-12-31
NCBA,2016,C1,17.35,2016-12-31
NCBA,2017,A1,1276364.38,2017-12-31
NCBA,2017,A2,1133151.43,2017-12-31
NCBA,2017,E1,143212.95,2017-12-31
NCBA,2017,P1,88650.61,2017-12-31
NCBA,2017,P2,37119.37,2017-12-31
NCBA,2017,P3,51531.24,2017-12-31
NCBA,2017,P4,15497.46,2017-12-31
NCBA,2017,P5,35522.72,2017-12-31
NCBA,2017,P6,31505.98,2017-12-31
NCBA,2017,P7,22054.19,2017-12-31
NCBA,2017,L1,806832.39,2017-12-31
NCBA,2017,D1,1061834.19,2017-12-31
NCBA,2017,R1,14.11,2017-12-31
NCBA,2017,C1,20.84,2017-12-31
NCBA,2018,A1,1351230.7,2018-12-31
NCBA,2018,A2,1194408.31,2018-12-31
NCBA,2018,E1,156822.39,2018-12-31
NCBA,2018,P1,63105.88,2018-12-31
NCBA,2018,P2,32064.09,2018-12-31
NCBA,2018,P3,31041.79,2018-12-31
NCBA,2018,P4,15166.82,2018-12-31
NCBA,2018,P5,23620.15,2018-12-31
NCBA,2018,P6,22588.47,2018-12-31
NCBA,2018,P7,15811.93,2018-12-31
NCBA,2018,L1,737915.34,2018-12-31
NCBA,2018,D1,1101508.29,2018-12-31
NCBA,2018,R1,17.62,2018-12-31
NCBA,2018,C1,15.31,2018-12-31
NCBA,2019,A1,1517003.32,2019-12-31
NCBA,2019,A2,1347820.96,2019-12-31
NCBA,2019,E1,169182.36,2019-12-31
NCBA,2019,P1,66157.02,2019-12-31
NCBA,2019,P2,34420.35,2019-12-31
NCBA,2019,P3,31736.68,2019-12-31
NCBA,2019,P4,12686.1,2019-12-31
NCBA,2019,P5,22244.65,2019-12-31
NCBA,2019,P6,22178.13,2019-12-31
NCBA,2019,P7,15524.69,2019-12-31
NCBA,2019,L1,777124.34,2019-12-31
NCBA,2019,D1,1252877.76,2019-12-31
NCBA,2019,R1,16.29,2019-12-31
NCBA,2019,C1,15.25,2019-12-31
NCBA,2020,A1,1735578.66,2020-12-31
NCBA,2020,A2,1516565.72,2020-12-31
NCBA,2020,E1,219012.93,2020-12-31
NCBA,2020,P1,117571.09,2020-12-31
NCBA,2020,P2,28775.51,2020-12-31
NCBA,2020,P3,88795.58,2020-12-31
NCBA,2020,P4,39855.49,2020-12-31
NCBA,2020,P5,64331.08,2020-12-31
NCBA,2020,P6,64319.99,2020-12-31
NCBA,2020,P7,45023.99,2020-12-31
NCBA,2020,L1,1043584.31,2020-12-31
NCBA,2020,D1,1370303.66,2020-12-31
NCBA,2020,R1,8.26,2020-12-31
NCBA,2020,C1,21.96,2020-12-31
NCBA,2021,A1,1911198.33,2021-12-31
NCBA,2021,A2,1652078.77,2021-12-31
NCBA,2021,E1,259119.56,2021-12-31
NCBA,2021,P1,100998.85,2021-12-31
NCBA,2021,P2,53394.17,2021-12-31
NCBA,2021,P3,47604.68,2021-12-31
NCBA,2021,P4,20371.88,2021-12-31
NCBA,2021,P5,33225.32,2021-12-31
NCBA,2021,P6,34751.24,2021-12-31
NCBA,2021,P7,24325.87,2021-12-31
NCBA,2021,L1,1117562.05,2021-12-31
NCBA,2021,D1,1511316.09,2021-12-31
NCBA,2021,R1,12.29,2021-12-31
NCBA,2021,C1,16.16,2021-12-31
NCBA,2022,A1,2091847.82,2022-12-31
NCBA,2022,A2,1849425.88,2022-12-31
NCBA,2022,E1,242421.95,2022-12-31
NCBA,2022,P1,119086.18,2022-12-31
NCBA,2022,P2,49894.72,2022-12-31
NCBA,2022,P3,69191.46,2022-12-31
NCBA,2022,P4,32596.66,2022-12-31
NCBA,2022,P5,54647.18,2022-12-31
NCBA,2022,P6,47140.94,2022-12-31
NCBA,2022,P7,32998.66,2022-12-31
NCBA,2022,L1,1322913.45,2022-12-31
NCBA,2022,D1,1711605.52,2022-12-31
NCBA,2022,R1,12.6,2022-12-31
NCBA,2022,C1,15.45,2022-12-31
NCBA,2023,A1,2400288.74,2023-12-31
NCBA,2023,A2,2086665.09,2023-12-31
NCBA,2023,E1,313623.65,2023-12-31
NCBA,2023,P1,174911.76,2023-12-31
NCBA,2023,P2,59980.7,2023-12-31
NCBA,2023,P3,114931.05,2023-12-31
NCBA,2023,P4,39599.59,2023-12-31
NCBA,2023,P5,84767.2,2023-12-31
NCBA,2023,P6,69763.44,2023-12-31
NCBA,2023,P7,48834.41,2023-12-31
NCBA,2023,L1,1607810.64,2023-12-31
NCBA,2023,D1,1910320.44,2023-12-31
NCBA,2023,R1,13.15,2023-12-31
NCBA,2023,C1,19.42,2023-12-31
NCBA,2024,A1,2575098.35,2024-12-31
NCBA,2024,A2,2235031.06,2024-12-31
NCBA,2024,E1,340067.3,2024-12-31
NCBA,2024,P1,206352.63,2024-12-31
NCBA,2024,P2,48037.18,2024-12-31
NCBA,2024,P3,158315.45,2024-12-31
NCBA,2024,P4,57481.66,2024-12-31
NCBA,2024,P5,107743.91,2024-12-31
NCBA,2024,P6,108053.2,2024-12-31
NCBA,2024,P7,75637.24,2024-12-31
NCBA,2024,L1,1800798.4,2024-12-31
NCBA,2024,D1,2027465.04,2024-12-31
NCBA,2024,R1,14.73,2024-12-31
NCBA,2024,C1,20.79,2024-12-31
NCBA,2025,A1,2799793.26,2025-12-31
NCBA,2025,A2,2393353.78,2025-12-31
NCBA,2025,E1,406439.47,2025-12-31
NCBA,2025,P1,148434.67,2025-12-31
NCBA,2025,P2,61728.64,2025-12-31
NCBA,2025,P3,86706.03,2025-12-31
NCBA,2025,P4,42942.32,2025-12-31
NCBA,2025,P5,69652.45,2025-12-31
NCBA,2025,P6,59995.91,2025-12-31
NCBA,2025,P7,41997.13,2025-12-31
NCBA,2025,L1,1671953.45,2025-12-31
NCBA,2025,D1,2162393.58,2025-12-31
NCBA,2025,R1,17.54,2025-12-31
NCBA,2025,C1,15.94,2025-12-31
BBK,2015,A1,395091.92,2015-12-31
BBK,2015,A2,349058.23,2015-12-31
BBK,2015,E1,46033.69,2015-12-31
BBK,2015,P1,22163.08,2015-12-31
BBK,2015,P2,7624.83,2015-12-31
BBK,2015,P3,14538.26,2015-12-31
BBK,2015,P4,7086.66,2015-12-31
BBK,2015,P5,10063.49,2015-12-31
BBK,2015,P6,11561.43,2015-12-31
BBK,2015,P7,8093.0,2015-12-31
BBK,2015,L1,220020.78,2015-12-31
BBK,2015,D1,316917.31,2015-12-31
BBK,2015,R1,16.42,2015-12-31
BBK,2015,C1,19.93,2015-12-31
BBK,2016,A1,435933.8,2016-12-31
BBK,2016,A2,380464.4,2016-12-31
BBK,2016,E1,55469.4,2016-12-31
BBK,2016,P1,33805.52,2016-12-31
BBK,2016,P2,10919.44,2016-12-31
BBK,2016,P3,22886.08,2016-12-31
BBK,2016,P4,7213.44,2016-12-31
BBK,2016,P5,14343.37,2016-12-31
BBK,2016,P6,15756.16,2016-12-31
BBK,2016,P7,11029.31,2016-12-31
BBK,2016,L1,298027.55,2016-12-31
BBK,2016,D1,349569.25,2016-12-31
BBK,2016,R1,8.43,2016-12-31
BBK,2016,C1,16.01,2016-12-31
BBK,2017,A1,465177.38,2017-12-31
BBK,2017,A2,411322.13,2017-12-31
BBK,2017,E1,53855.25,2017-12-31
BBK,2017,P1,30566.23,2017-12-31
BBK,2017,P2,11733.05,2017-12-31
BBK,2017,P3,18833.18,2017-12-31
BBK,2017,P4,5972.4,2017-12-31
BBK,2017,P5,13496.35,2017-12-31
BBK,2017,P6,11309.23,2017-12-31
BBK,2017,P7,7916.46,2017-12-31
BBK,2017,L1,286815.82,2017-12-31
BBK,2017,D1,377221.91,2017-12-31
BBK,2017,R1,16.01,2017-12-31
BBK,2017,C1,15.74,2017-12-31
BBK,2018,A1,530472.32,2018-12-31
BBK,2018,A2,473374.43,2018-12-31
BBK,2018,E1,57097.89,2018-12-31
BBK,2018,P1,22450.32,2018-12-31
BBK,2018,P2,11677.75,2018-12-31
BBK,2018,P3,10772.57,2018-12-31
BBK,2018,P4,3356.47,2018-12-31
BBK,2018,P5,6979.01,2018-12-31
BBK,2018,P6,7150.02,2018-12-31
BBK,2018,P7,5005.02,2018-12-31
BBK,2018,L1,274156.12,2018-12-31
BBK,2018,D1,428680.12,2018-12-31
BBK,2018,R1,10.51,2018-12-31
BBK,2018,C1,19.19,2018-12-31
BBK,2019,A1,607752.43,2019-12-31
BBK,2019,A2,521694.89,2019-12-31
BBK,2019,E1,86057.54,2019-12-31
BBK,2019,P1,37809.56,2019-12-31
BBK,2019,P2,16016.56,2019-12-31
BBK,2019,P3,21793.0,2019-12-31
BBK,2019,P4,10461.64,2019-12-31
BBK,2019,P5,16858.52,2019-12-31
BBK,2019,P6,15396.12,2019-12-31
BBK,2019,P7,10777.28,2019-12-31
BBK,2019,L1,346114.11,2019-12-31
BBK,2019,D1,478357.8,2019-12-31
BBK,2019,R1,10.54,2019-12-31
BBK,2019,C1,21.63,2019-12-31
BBK,2020,A1,649779.36,2020-12-31
BBK,2020,A2,569260.7,2020-12-31
BBK,2020,E1,80518.66,2020-12-31
BBK,2020,P1,45272.6,2020-12-31
BBK,2020,P2,18565.7,2020-12-31
BBK,2020,P3,26706.9,2020-12-31
BBK,2020,P4,12193.35,2020-12-31
BBK,2020,P5,18310.47,2020-12-31
BBK,2020,P6,20589.77,2020-12-31
BBK,2020,P7,14412.84,2020-12-31
BBK,2020,L1,399567.75,2020-12-31
BBK,2020,D1,520960.33,2020-12-31
BBK,2020,R1,12.28,2020-12-31
BBK,2020,C1,19.54,2020-12-31
BBK,2021,A1,699932.49,2021-12-31
BBK,2021,A2,608114.05,2021-12-31
BBK,2021,E1,91818.43,2021-12-31
BBK,2021,P1,29208.44,2021-12-31
BBK,2021,P2,21440.99,2021-12-31
BBK,2021,P3,7767.45,2021-12-31
BBK,2021,P4,3484.94,2021-12-31
BBK,2021,P5,5317.24,2021-12-31
BBK,2021,P6,5935.16,2021-12-31
BBK,2021,P7,4154.61,2021-12-31
BBK,2021,L1,358546.8,2021-12-31
BBK,2021,D1,549869.43,2021-12-31
BBK,2021,R1,17.02,2021-12-31
BBK,2021,C1,21.72,2021-12-31
BBK,2022,A1,786641.25,2022-12-31
BBK,2022,A2,702007.75,2022-12-31
BBK,2022,E1,84633.5,2022-12-31
BBK,2022,P1,43402.37,2022-12-31
BBK,2022,P2,14071.84,2022-12-31
BBK,2022,P3,29330.53,2022-12-31
BBK,2022,P4,12121.91,2022-12-31
BBK,2022,P5,19213.45,2022-12-31
BBK,2022,P6,22238.99,2022-12-31
BBK,2022,P7,15567.29,2022-12-31
BBK,2022,L1,482496.71,2022-12-31
BBK,2022,D1,665111.88,2022-12-31
BBK,2022,R1,9.94,2022-12-31
BBK,2022,C1,15.3,2022-12-31
BBK,2023,A1,827036.5,2023-12-31
BBK,2023,A2,739999.43,2023-12-31
BBK,2023,E1,87037.08,2023-12-31
BBK,2023,P1,44979.09,2023-12-31
BBK,2023,P2,14257.11,2023-12-31
BBK,2023,P3,30721.98,2023-12-31
BBK,2023,P4,11581.75,2023-12-31
BBK,2023,P5,22969.71,2023-12-31
BBK,2023,P6,19334.02,2023-12-31
BBK,2023,P7,13533.82,2023-12-31
BBK,2023,L1,557061.48,2023-12-31
BBK,2023,D1,693797.62,2023-12-31
BBK,2023,R1,13.61,2023-12-31
BBK,2023,C1,15.49,2023-12-31
BBK,2024,A1,868844.72,2024-12-31
BBK,2024,A2,772595.05,2024-12-31
BBK,2024,E1,96249.67,2024-12-31
BBK,2024,P1,61219.63,2024-12-31
BBK,2024,P2,14650.04,2024-12-31
BBK,2024,P3,46569.59,2024-12-31
BBK,2024,P4,16807.48,2024-12-31
BBK,2024,P5,31036.94,2024-12-31
BBK,2024,P6,32340.14,2024-12-31
BBK,2024,P7,22638.1,2024-12-31
BBK,2024,L1,549648.21,2024-12-31
BBK,2024,D1,710142.82,2024-12-31
BBK,2024,R1,14.85,2024-12-31
BBK,2024,C1,18.69,2024-12-31
BBK,2025,A1,995199.4,2025-12-31
BBK,2025,A2,857917.43,2025-12-31
BBK,2025,E1,137281.98,2025-12-31
BBK,2025,P1,62098.29,2025-12-31
BBK,2025,P2,19457.4,2025-12-31
BBK,2025,P3,42640.88,2025-12-31
BBK,2025,P4,17292.27,2025-12-31
BBK,2025,P5,28389.19,2025-12-31
BBK,2025,P6,31543.97,2025-12-31
BBK,2025,P7,22080.78,2025-12-31
BBK,2025,L1,693016.53,2025-12-31
BBK,2025,D1,788380.56,2025-12-31
BBK,2025,R1,8.96,2025-12-31
BBK,2025,C1,19.39,2025-12-31
NBK,2015,A1,370823.4,2015-12-31
NBK,2015,A2,332838.94,2015-12-31
NBK,2015,E1,37984.46,2015-12-31
NBK,2015,P1,22808.97,2015-12-31
NBK,2015,P2,10479.59,2015-12-31
NBK,2015,P3,12329.38,2015-12-31
NBK,2015,P4,4429.67,2015-12-31
NBK,2015,P5,8221.48,2015-12-31
NBK,2015,P6,8537.56,2015-12-31
NBK,2015,P7,5976.29,2015-12-31
NBK,2015,L1,207986.83,2015-12-31
NBK,2015,D1,300168.0,2015-12-31
NBK,2015,R1,14.11,2015-12-31
NBK,2015,C1,18.97,2015-12-31
NBK,2016,A1,399056.92,2016-12-31
NBK,2016,A2,356878.99,2016-12-31
NBK,2016,E1,42177.93,2016-12-31
NBK,2016,P1,30736.89,2016-12-31
NBK,2016,P2,6649.4,2016-12-31
NBK,2016,P3,24087.5,2016-12-31
NBK,2016,P4,11317.92,2016-12-31
NBK,2016,P5,16775.19,2016-12-31
NBK,2016,P6,18630.23,2016-12-31
NBK,2016,P7,13041.16,2016-12-31
NBK,2016,L1,275275.87,2016-12-31
NBK,2016,D1,324297.48,2016-12-31
NBK,2016,R1,14.8,2016-12-31
NBK,2016,C1,16.52,2016-12-31
NBK,2017,A1,456033.14,2017-12-31
NBK,2017,A2,393799.73,2017-12-31
NBK,2017,E1,62233.41,2017-12-31
NBK,2017,P1,25706.36,2017-12-31
NBK,2017,P2,8719.35,2017-12-31
NBK,2017,P3,16987.01,2017-12-31
NBK,2017,P4,8082.47,2017-12-31
NBK,2017,P5,13042.48,2017-12-31
NBK,2017,P6,12027.0,2017-12-31
NBK,2017,P7,8418.9,2017-12-31
NBK,2017,L1,300669.91,2017-12-31
NBK,2017,D1,354554.26,2017-12-31
NBK,2017,R1,10.59,2017-12-31
NBK,2017,C1,16.51,2017-12-31
NBK,2018,A1,511085.24,2018-12-31
NBK,2018,A2,434667.79,2018-12-31
NBK,2018,E1,76417.45,2018-12-31
NBK,2018,P1,28705.21,2018-12-31
NBK,2018,P2,12654.03,2018-12-31
NBK,2018,P3,16051.18,2018-12-31
NBK,2018,P4,5048.98,2018-12-31
NBK,2018,P5,10227.26,2018-12-31
NBK,2018,P6,10872.9,2018-12-31
NBK,2018,P7,7611.03,2018-12-31
NBK,2018,L1,275685.26,2018-12-31
NBK,2018,D1,407286.78,2018-12-31
NBK,2018,R1,8.27,2018-12-31
NBK,2018,C1,19.52,2018-12-31
NBK,2019,A1,571943.56,2019-12-31
NBK,2019,A2,496270.11,2019-12-31
NBK,2019,E1,75673.46,2019-12-31
NBK,2019,P1,29461.87,2019-12-31
NBK,2019,P2,17597.45,2019-12-31
NBK,2019,P3,11864.42,2019-12-31
NBK,2019,P4,5413.62,2019-12-31
NBK,2019,P5,8704.35,2019-12-31
NBK,2019,P6,8573.69,2019-12-31
NBK,2019,P7,6001.58,2019-12-31
NBK,2019,L1,288490.94,2019-12-31
NBK,2019,D1,454678.95,2019-12-31
NBK,2019,R1,8.99,2019-12-31
NBK,2019,C1,21.1,2019-12-31
NBK,2020,A1,618805.77,2020-12-31
NBK,2020,A2,550352.03,2020-12-31
NBK,2020,E1,68453.75,2020-12-31
NBK,2020,P1,30766.13,2020-12-31
NBK,2020,P2,19705.76,2020-12-31
NBK,2020,P3,11060.37,2020-12-31
NBK,2020,P4,4954.5,2020-12-31
NBK,2020,P5,7932.5,2020-12-31
NBK,2020,P6,8082.37,2020-12-31
NBK,2020,P7,5657.66,2020-12-31
NBK,2020,L1,311699.88,2020-12-31
NBK,2020,D1,513097.85,2020-12-31
NBK,2020,R1,9.9,2020-12-31
NBK,2020,C1,20.1,2020-12-31
NBK,2021,A1,691178.25,2021-12-31
NBK,2021,A2,610605.42,2021-12-31
NBK,2021,E1,80572.83,2021-12-31
NBK,2021,P1,32438.25,2021-12-31
NBK,2021,P2,21468.83,2021-12-31
NBK,2021,P3,10969.42,2021-12-31
NBK,2021,P4,5397.42,2021-12-31
NBK,2021,P5,7446.18,2021-12-31
NBK,2021,P6,8920.66,2021-12-31
NBK,2021,P7,6244.46,2021-12-31
NBK,2021,L1,366911.13,2021-12-31
NBK,2021,D1,569712.93,2021-12-31
NBK,2021,R1,13.19,2021-12-31
NBK,2021,C1,22.0,2021-12-31
NBK,2022,A1,786045.31,2022-12-31
NBK,2022,A2,687560.12,2022-12-31
NBK,2022,E1,98485.19,2022-12-31
NBK,2022,P1,39202.23,2022-12-31
NBK,2022,P2,24447.21,2022-12-31
NBK,2022,P3,14755.03,2022-12-31
NBK,2022,P4,7047.13,2022-12-31
NBK,2022,P5,10751.69,2022-12-31
NBK,2022,P6,11050.47,2022-12-31
NBK,2022,P7,7735.33,2022-12-31
NBK,2022,L1,410011.27,2022-12-31
NBK,2022,D1,634487.42,2022-12-31
NBK,2022,R1,12.18,2022-12-31
NBK,2022,C1,15.07,2022-12-31
NBK,2023,A1,886779.58,2023-12-31
NBK,2023,A2,760081.57,2023-12-31
NBK,2023,E1,126698.01,2023-12-31
NBK,2023,P1,63291.34,2023-12-31
NBK,2023,P2,26353.08,2023-12-31
NBK,2023,P3,36938.25,2023-12-31
NBK,2023,P4,15613.25,2023-12-31
NBK,2023,P5,28669.32,2023-12-31
NBK,2023,P6,23882.19,2023-12-31
NBK,2023,P7,16717.53,2023-12-31
NBK,2023,L1,580078.81,2023-12-31
NBK,2023,D1,711481.62,2023-12-31
NBK,2023,R1,15.1,2023-12-31
NBK,2023,C1,17.3,2023-12-31
NBK,2024,A1,994459.32,2024-12-31
NBK,2024,A2,884316.24,2024-12-31
NBK,2024,E1,110143.08,2024-12-31
NBK,2024,P1,64902.76,2024-12-31
NBK,2024,P2,30895.22,2024-12-31
NBK,2024,P3,34007.54,2024-12-31
NBK,2024,P4,12881.92,2024-12-31
NBK,2024,P5,21626.25,2024-12-31
NBK,2024,P6,25263.22,2024-12-31
NBK,2024,P7,17684.25,2024-12-31
NBK,2024,L1,660865.95,2024-12-31
NBK,2024,D1,834582.0,2024-12-31
NBK,2024,R1,10.06,2024-12-31
NBK,2024,C1,18.62,2024-12-31
NBK,2025,A1,1106124.28,2025-12-31
NBK,2025,A2,974896.32,2025-12-31
NBK,2025,E1,131227.97,2025-12-31
NBK,2025,P1,60339.74,2025-12-31
NBK,2025,P2,27053.99,2025-12-31
NBK,2025,P3,33285.76,2025-12-31
NBK,2025,P4,12135.17,2025-12-31
NBK,2025,P5,22971.83,2025-12-31
NBK,2025,P6,22449.1,2025-12-31
NBK,2025,P7,15714.37,2025-12-31
NBK,2025,L1,735638.38,2025-12-31
NBK,2025,D1,905385.79,2025-12-31
NBK,2025,R1,17.27,2025-12-31
NBK,2025,C1,17.25,2025-12-31
STCH,2015,A1,512278.29,2015-12-31
STCH,2015,A2,455282.87,2015-12-31
STCH,2015,E1,56995.43,2015-12-31
STCH,2015,P1,29778.34,2015-12-31
STCH,2015,P2,12559.5,2015-12-31
STCH,2015,P3,17218.84,2015-12-31
STCH,2015,P4,5617.78,2015-12-31
STCH,2015,P5,11274.88,2015-12-31
STCH,2015,P6,11561.74,2015-12-31
STCH,2015,P7,8093.22,2015-12-31
STCH,2015,L1,265283.14,2015-12-31
STCH,2015,D1,421583.46,2015-12-31
STCH,2015,R1,9.87,2015-12-31
STCH,2015,C1,21.39,2015-12-31
STCH,2016,A1,572618.23,2016-12-31
STCH,2016,A2,488789.96,2016-12-31
STCH,2016,E1,83828.27,2016-12-31
STCH,2016,P1,40927.99,2016-12-31
STCH,2016,P2,12100.89,2016-12-31
STCH,2016,P3,28827.1,2016-12-31
STCH,2016,P4,12798.45,2016-12-31
STCH,2016,P5,21797.12,2016-12-31
STCH,2016,P6,19828.43,2016-12-31
STCH,2016,P7,13879.9,2016-12-31
STCH,2016,L1,394583.49,2016-12-31
STCH,2016,D1,442255.43,2016-12-31
STCH,2016,R1,16.15,2016-12-31
STCH,2016,C1,19.84,2016-12-31
STCH,2017,A1,602584.43,2017-12-31
STCH,2017,A2,516933.76,2017-12-31
STCH,2017,E1,85650.67,2017-12-31
STCH,2017,P1,37039.62,2017-12-31
STCH,2017,P2,15361.15,2017-12-31
STCH,2017,P3,21678.46,2017-12-31
STCH,2017,P4,9358.56,2017-12-31
STCH,2017,P5,16735.9,2017-12-31
STCH,2017,P6,14301.12,2017-12-31
STCH,2017,P7,10010.78,2017-12-31
STCH,2017,L1,415031.22,2017-12-31
STCH,2017,D1,481324.69,2017-12-31
STCH,2017,R1,11.14,2017-12-31
STCH,2017,C1,20.24,2017-12-31
STCH,2018,A1,660092.39,2018-12-31
STCH,2018,A2,588462.57,2018-12-31
STCH,2018,E1,71629.82,2018-12-31
STCH,2018,P1,37107.54,2018-12-31
STCH,2018,P2,11800.88,2018-12-31
STCH,2018,P3,25306.67,2018-12-31
STCH,2018,P4,8911.38,2018-12-31
STCH,2018,P5,16755.37,2018-12-31
STCH,2018,P6,17462.68,2018-12-31
STCH,2018,P7,12223.88,2018-12-31
STCH,2018,L1,423701.19,2018-12-31
STCH,2018,D1,556943.76,2018-12-31
STCH,2018,R1,11.78,2018-12-31
STCH,2018,C1,19.95,2018-12-31
STCH,2019,A1,729891.89,2019-12-31
STCH,2019,A2,647508.07,2019-12-31
STCH,2019,E1,82383.81,2019-12-31
STCH,2019,P1,50971.31,2019-12-31
STCH,2019,P2,12948.43,2019-12-31
STCH,2019,P3,38022.88,2019-12-31
STCH,2019,P4,14138.42,2019-12-31
STCH,2019,P5,23687.08,2019-12-31
STCH,2019,P6,28474.22,2019-12-31
STCH,2019,P7,19931.95,2019-12-31
STCH,2019,L1,494414.53,2019-12-31
STCH,2019,D1,606387.63,2019-12-31
STCH,2019,R1,17.41,2019-12-31
STCH,2019,C1,19.97,2019-12-31
STCH,2020,A1,800363.2,2020-12-31
STCH,2020,A2,687616.36,2020-12-31
STCH,2020,E1,112746.84,2020-12-31
STCH,2020,P1,48704.07,2020-12-31
STCH,2020,P2,24928.66,2020-12-31
STCH,2020,P3,23775.41,2020-12-31
STCH,2020,P4,7381.53,2020-12-31
STCH,2020,P5,15103.24,2020-12-31
STCH,2020,P6,16053.71,2020-12-31
STCH,2020,P7,11237.59,2020-12-31
STCH,2020,L1,518426.4,2020-12-31
STCH,2020,D1,631907.24,2020-12-31
STCH,2020,R1,13.06,2020-12-31
STCH,2020,C1,17.35,2020-12-31
STCH,2021,A1,861149.3,2021-12-31
STCH,2021,A2,734245.93,2021-12-31
STCH,2021,E1,126903.37,2021-12-31
STCH,2021,P1,54115.37,2021-12-31
STCH,2021,P2,24097.8,2021-12-31
STCH,2021,P3,30017.57,2021-12-31
STCH,2021,P4,14954.3,2021-12-31
STCH,2021,P5,20518.48,2021-12-31
STCH,2021,P6,24453.38,2021-12-31
STCH,2021,P7,17117.37,2021-12-31
STCH,2021,L1,498916.45,2021-12-31
STCH,2021,D1,669302.7,2021-12-31
STCH,2021,R1,13.28,2021-12-31
STCH,2021,C1,14.87,2021-12-31
STCH,2022,A1,974770.45,2022-12-31
STCH,2022,A2,869718.37,2022-12-31
STCH,2022,E1,105052.08,2022-12-31
STCH,2022,P1,56016.67,2022-12-31
STCH,2022,P2,28952.78,2022-12-31
STCH,2022,P3,27063.89,2022-12-31
STCH,2022,P4,13145.44,2022-12-31
STCH,2022,P5,20326.0,2022-12-31
STCH,2022,P6,19883.33,2022-12-31
STCH,2022,P7,13918.33,2022-12-31
STCH,2022,L1,568600.62,2022-12-31
STCH,2022,D1,787665.95,2022-12-31
STCH,2022,R1,15.62,2022-12-31
STCH,2022,C1,17.9,2022-12-31
STCH,2023,A1,1096177.02,2023-12-31
STCH,2023,A2,976937.84,2023-12-31
STCH,2023,E1,119239.18,2023-12-31
STCH,2023,P1,58115.11,2023-12-31
STCH,2023,P2,26925.93,2023-12-31
STCH,2023,P3,31189.18,2023-12-31
STCH,2023,P4,9820.8,2023-12-31
STCH,2023,P5,21046.78,2023-12-31
STCH,2023,P6,19963.21,2023-12-31
STCH,2023,P7,13974.24,2023-12-31
STCH,2023,L1,715982.72,2023-12-31
STCH,2023,D1,901035.12,2023-12-31
STCH,2023,R1,15.17,2023-12-31
STCH,2023,C1,20.27,2023-12-31
STCH,2024,A1,1191369.91,2024-12-31
STCH,2024,A2,1064474.58,2024-12-31
STCH,2024,E1,126895.33,2024-12-31
STCH,2024,P1,64878.89,2024-12-31
STCH,2024,P2,25659.14,2024-12-31
STCH,2024,P3,39219.75,2024-12-31
STCH,2024,P4,15712.04,2024-12-31
STCH,2024,P5,28206.6,2024-12-31
STCH,2024,P6,26725.19,2024-12-31
STCH,2024,P7,18707.63,2024-12-31
STCH,2024,L1,689009.49,2024-12-31
STCH,2024,D1,979942.32,2024-12-31
STCH,2024,R1,13.77,2024-12-31
STCH,2024,C1,17.43,2024-12-31
STCH,2025,A1,1299898.83,2025-12-31
STCH,2025,A2,1129102.39,2025-12-31
STCH,2025,E1,170796.44,2025-12-31
STCH,2025,P1,82389.05,2025-12-31
STCH,2025,P2,41019.1,2025-12-31
STCH,2025,P3,41369.95,2025-12-31
STCH,2025,P4,16107.89,2025-12-31
STCH,2025,P5,29694.57,2025-12-31
STCH,2025,P6,27783.27,2025-12-31
STCH,2025,P7,19448.29,2025-12-31
STCH,2025,L1,723199.4,2025-12-31
STCH,2025,D1,1032995.4,2025-12-31
STCH,2025,R1,13.24,2025-12-31
STCH,2025,C1,17.35,2025-12-31
HFCK,2015,A1,477175.62,2015-12-31
HFCK,2015,A2,423194.39,2015-12-31
HFCK,2015,E1,53981.23,2015-12-31
HFCK,2015,P1,25906.33,2015-12-31
HFCK,2015,P2,10767.14,2015-12-31
HFCK,2015,P3,15139.19,2015-12-31
HFCK,2015,P4,5997.3,2015-12-31
HFCK,2015,P5,9940.5,2015-12-31
HFCK,2015,P6,11195.98,2015-12-31
HFCK,2015,P7,7837.19,2015-12-31
HFCK,2015,L1,273153.18,2015-12-31
