transaction_id,timestamp,channel,category,amount_kes,county,is_fraudulent
EQK002221,2025-03-09 13:50:00,Equity Mobile,Withdrawal,6927.7,Nairobi,False
EQK002222,2025-04-12 08:43:00,ATM,Deposit,131597.81,Nairobi,False
EQK002223,2025-01-25 10:55:00,EazzyPay,Withdrawal,246613.25,Mombasa,False
EQK002224,2025-02-08 18:02:00,Equitel,Utility Bill,17516.01,Nakuru,False
EQK002225,2025-01-31 04:01:00,Visa Card,Retail,14650.45,Kisumu,False
EQK002226,2025-02-09 21:44:00,Agency Banking,Merchant Payment,212970.92,Mombasa,False
EQK002227,2025-02-27 12:18:00,Visa Card,Utility Bill,24893.18,Nairobi,False
EQK002228,2025-04-30 11:50:00,Agency Banking,Merchant Payment,200099.17,Nairobi,False
EQK002229,2025-03-28 15:10:00,Equitel,Merchant Payment,179984.75,Nairobi,False
EQK002230,2025-01-07 12:50:00,EazzyPay,Utility Bill,13003.55,Mombasa,False
EQK002231,2025-03-12 00:32:00,Agency Banking,Deposit,47577.15,Mombasa,False
EQK002232,2025-02-10 16:03:00,Agency Banking,Peer-to-Peer,2866.22,Nairobi,False
EQK002233,2025-04-08 23:58:00,Visa Card,Retail,14680.65,Nakuru,False
EQK002234,2025-03-28 00:13:00,ATM,Utility Bill,13807.26,Nakuru,False
EQK002235,2025-02-22 18:53:00,EazzyPay,Deposit,108368.9,Mombasa,False
EQK002236,2025-03-21 07:42:00,Visa Card,Utility Bill,22249.78,Nakuru,False
EQK002237,2025-03-14 15:17:00,Visa Card,Peer-to-Peer,69068.72,Kisumu,False
EQK002238,2025-03-15 23:12:00,Equity Mobile,Merchant Payment,6511.19,Kiambu,False
EQK002239,2025-05-06 16:47:00,Equity Mobile,Deposit,148716.19,Kiambu,False
EQK002240,2025-04-18 22:56:00,EazzyPay,Peer-to-Peer,96161.74,Kiambu,False
EQK002241,2025-04-12 07:25:00,Visa Card,Merchant Payment,245665.53,Uasin Gishu,False
EQK002242,2025-03-29 09:51:00,Equitel,Utility Bill,11125.73,Uasin Gishu,False
EQK002243,2025-01-18 06:46:00,Visa Card,Peer-to-Peer,5658.51,Uasin Gishu,False
EQK002244,2025-02-19 11:11:00,Equity Mobile,Peer-to-Peer,84335.59,Kajiado,False
EQK002245,2025-04-22 03:41:00,Visa Card,Retail,4240.58,Uasin Gishu,False
EQK002246,2025-04-06 10:55:00,Equity Mobile,Deposit,231135.19,Uasin Gishu,False
EQK002247,2025-01-11 19:36:00,EazzyPay,Deposit,233978.13,Kiambu,False
EQK002248,2025-02-11 23:47:00,EazzyPay,Peer-to-Peer,92045.6,Nairobi,False
EQK002249,2025-02-09 18:19:00,Agency Banking,Merchant Payment,126514.66,Kiambu,False
EQK002250,2025-02-21 15:38:00,Agency Banking,Withdrawal,10500.25,Mombasa,False
EQK002251,2025-05-14 11:57:00,ATM,Withdrawal,108687.7,Nairobi,False
EQK002252,2025-03-21 11:40:00,Agency Banking,Withdrawal,56965.3,Kiambu,False
EQK002253,2025-04-15 12:25:00,Equity Mobile,Deposit,158357.41,Kiambu,False
EQK002254,2025-01-15 12:41:00,Visa Card,Utility Bill,10133.82,Uasin Gishu,False
EQK002255,2025-02-20 05:11:00,Equity Mobile,Utility Bill,22535.12,Nairobi,False
EQK002256,2025-01-30 08:49:00,ATM,Peer-to-Peer,44266.16,Nakuru,False
EQK002257,2025-01-13 03:41:00,Equity Mobile,Deposit,100637.24,Kisumu,False
EQK002258,2025-04-13 18:45:00,EazzyPay,Withdrawal,160022.3,Nairobi,False
EQK002259,2025-01-12 20:51:00,Equitel,Withdrawal,29466.46,Nakuru,False
EQK002260,2025-03-13 01:08:00,Visa Card,Withdrawal,248261.65,Uasin Gishu,False
EQK002261,2025-02-16 04:42:00,Visa Card,Deposit,191914.24,Nakuru,False
EQK002262,2025-03-01 05:59:00,Equitel,Peer-to-Peer,52454.84,Kisumu,False
EQK002263,2025-05-23 20:16:00,Equitel,Utility Bill,2156.85,Nakuru,False
EQK002264,2025-02-10 04:56:00,EazzyPay,Retail,3541.22,Nairobi,False
EQK002265,2025-04-12 07:33:00,ATM,Peer-to-Peer,71595.81,Nairobi,False
EQK002266,2025-02-17 15:15:00,Equitel,Withdrawal,13392.03,Kiambu,False
EQK002267,2025-01-08 00:06:00,ATM,Retail,9643.82,Kisumu,False
EQK002268,2025-02-10 17:51:00,Equitel,Merchant Payment,43356.61,Mombasa,False
EQK002269,2025-01-05 19:20:00,Visa Card,Deposit,235535.73,Kisumu,False
EQK002270,2025-03-18 21:51:00,Equity Mobile,Peer-to-Peer,36144.6,Uasin Gishu,False
EQK002271,2025-03-26 06:16:00,Visa Card,Retail,9752.59,Kiambu,False
EQK002272,2025-05-08 04:29:00,EazzyPay,Withdrawal,82936.64,Kiambu,False
EQK002273,2025-02-17 05:33:00,ATM,Withdrawal,170237.82,Uasin Gishu,False
EQK002274,2025-03-08 03:31:00,EazzyPay,Utility Bill,19259.38,Kisumu,False
EQK002275,2025-02-13 21:47:00,Visa Card,Retail,7146.87,Uasin Gishu,False
EQK002276,2025-04-15 23:33:00,Equitel,Merchant Payment,170271.21,Nairobi,False
EQK002277,2025-04-20 15:59:00,Agency Banking,Withdrawal,213236.51,Nairobi,False
EQK002278,2025-05-16 00:12:00,ATM,Utility Bill,5309.95,Nairobi,False
EQK002279,2025-04-13 17:52:00,Visa Card,Merchant Payment,89380.55,Kajiado,False
EQK002280,2025-04-03 05:49:00,EazzyPay,Merchant Payment,148582.46,Kisumu,False
EQK002281,2025-01-11 02:14:00,Agency Banking,Utility Bill,3802.07,Mombasa,False
EQK002282,2025-04-14 02:32:00,Agency Banking,Retail,1790.73,Nairobi,False
EQK002283,2025-03-05 15:22:00,Visa Card,Deposit,128977.66,Nakuru,False
EQK002284,2025-04-08 11:59:00,Agency Banking,Merchant Payment,88450.68,Nairobi,False
EQK002285,2025-05-21 07:15:00,Visa Card,Withdrawal,222414.29,Nairobi,False
EQK002286,2025-03-17 18:01:00,EazzyPay,Deposit,208465.22,Nairobi,False
EQK002287,2025-02-01 05:27:00,Equity Mobile,Withdrawal,151055.6,Nairobi,False
EQK002288,2025-04-20 10:27:00,Visa Card,Retail,8217.41,Uasin Gishu,False
EQK002289,2025-04-22 21:09:00,Visa Card,Withdrawal,220431.13,Kiambu,False
EQK002290,2025-05-13 15:46:00,EazzyPay,Deposit,87252.0,Kisumu,False
EQK002291,2025-03-19 15:42:00,Agency Banking,Merchant Payment,121579.01,Mombasa,False
EQK002292,2025-02-13 19:44:00,Visa Card,Utility Bill,13923.42,Nairobi,False
EQK002293,2025-01-06 18:30:00,Equitel,Utility Bill,22015.9,Nairobi,False
EQK002294,2025-04-24 15:44:00,Equitel,Utility Bill,19713.08,Nairobi,False
EQK002295,2025-04-16 00:10:00,Equitel,Deposit,233250.34,Nairobi,False
EQK002296,2025-05-10 06:50:00,Visa Card,Peer-to-Peer,39274.78,Uasin Gishu,False
EQK002297,2025-05-13 07:13:00,Equity Mobile,Merchant Payment,96358.79,Nairobi,False
EQK002298,2025-03-17 09:13:00,EazzyPay,Deposit,88777.1,Nakuru,False
EQK002299,2025-01-20 16:10:00,Equitel,Merchant Payment,14951.25,Mombasa,False
EQK002300,2025-01-11 07:28:00,Equitel,Utility Bill,24714.08,Mombasa,False
EQK002301,2025-04-08 23:54:00,Equity Mobile,Withdrawal,24825.87,Nairobi,False
EQK002302,2025-03-13 19:45:00,EazzyPay,Utility Bill,3592.61,Kiambu,False
EQK002303,2025-02-03 20:28:00,EazzyPay,Utility Bill,4624.84,Nairobi,False
EQK002304,2025-04-06 22:53:00,Equitel,Deposit,89960.46,Kisumu,False
EQK002305,2025-01-21 09:41:00,Agency Banking,Merchant Payment,213953.25,Kisumu,False
EQK002306,2025-01-19 14:39:00,ATM,Retail,3379.01,Kiambu,False
EQK002307,2025-05-23 03:05:00,Visa Card,Withdrawal,152814.17,Nakuru,False
EQK002308,2025-05-25 21:26:00,Agency Banking,Deposit,231630.64,Nairobi,False
EQK002309,2025-04-05 12:01:00,Visa Card,Merchant Payment,214996.23,Kisumu,False
EQK002310,2025-01-28 13:24:00,Visa Card,Retail,4344.66,Nairobi,False
EQK002311,2025-05-12 12:17:00,ATM,Peer-to-Peer,62601.6,Nairobi,False
EQK002312,2025-01-02 00:11:00,Visa Card,Withdrawal,134997.71,Nairobi,False
EQK002313,2025-02-28 08:12:00,Agency Banking,Merchant Payment,168785.65,Nairobi,False
EQK002314,2025-02-12 08:06:00,Equitel,Retail,3243.53,Kiambu,False
EQK002315,2025-03-18 00:09:00,Equity Mobile,Withdrawal,86450.92,Nakuru,False
EQK002316,2025-05-19 18:22:00,Equitel,Merchant Payment,147933.26,Mombasa,False
EQK002317,2025-01-16 17:50:00,Agency Banking,Merchant Payment,84476.71,Nairobi,False
EQK002318,2025-02-18 03:19:00,Equitel,Utility Bill,22372.06,Nairobi,False
EQK002319,2025-04-08 01:52:00,Agency Banking,Withdrawal,177740.43,Kiambu,False
EQK002320,2025-01-03 23:14:00,EazzyPay,Merchant Payment,62346.46,Nairobi,False
EQK002321,2025-03-02 12:15:00,Equity Mobile,Peer-to-Peer,59426.05,Nairobi,False
EQK002322,2025-03-05 17:20:00,EazzyPay,Deposit,126043.1,Kiambu,False
EQK002323,2025-02-10 16:34:00,Visa Card,Withdrawal,31685.43,Nakuru,False
EQK002324,2025-02-18 06:29:00,ATM,Merchant Payment,6512.85,Kiambu,False
EQK002325,2025-01-28 06:32:00,ATM,Withdrawal,6649.02,Kisumu,False
EQK002326,2025-04-30 00:55:00,EazzyPay,Retail,4582.42,Nairobi,False
EQK002327,2025-01-26 14:25:00,Agency Banking,Merchant Payment,236713.04,Kisumu,False
EQK002328,2025-01-13 23:59:00,Agency Banking,Retail,13488.28,Nairobi,False
EQK002329,2025-01-18 12:28:00,Visa Card,Merchant Payment,35167.09,Nairobi,False
EQK002330,2025-02-12 22:39:00,Equitel,Utility Bill,11860.81,Kiambu,False
EQK002331,2025-04-20 19:25:00,Equitel,Withdrawal,82133.02,Uasin Gishu,False
EQK002332,2025-05-25 19:56:00,Equity Mobile,Merchant Payment,184926.85,Kisumu,False
EQK002333,2025-01-08 22:13:00,Agency Banking,Withdrawal,5560.98,Nairobi,False
EQK002334,2025-03-16 21:28:00,EazzyPay,Utility Bill,14470.61,Nairobi,False
EQK002335,2025-02-23 03:20:00,Equity Mobile,Peer-to-Peer,35674.98,Nairobi,False
EQK002336,2025-03-05 00:47:00,Visa Card,Merchant Payment,249568.98,Nairobi,False
EQK002337,2025-04-04 03:22:00,Equity Mobile,Withdrawal,218230.01,Nairobi,False
EQK002338,2025-04-12 11:13:00,Equitel,Merchant Payment,134576.36,Mombasa,False
EQK002339,2025-01-06 22:02:00,Equity Mobile,Retail,6464.18,Kiambu,False
EQK002340,2025-04-21 16:28:00,Visa Card,Utility Bill,22303.79,Kiambu,False
EQK002341,2025-01-13 05:24:00,Visa Card,Deposit,86680.84,Kajiado,False
EQK002342,2025-04-21 11:08:00,ATM,Withdrawal,222263.51,Kiambu,False
EQK002343,2025-05-11 07:27:00,ATM,Retail,6280.12,Uasin Gishu,False
EQK002344,2025-02-04 09:11:00,Equitel,Deposit,99722.38,Nairobi,False
EQK002345,2025-01-16 12:35:00,Agency Banking,Deposit,47209.48,Nairobi,False
EQK002346,2025-02-02 18:18:00,Agency Banking,Peer-to-Peer,26606.13,Nairobi,False
EQK002347,2025-01-24 16:10:00,EazzyPay,Retail,10481.75,Nairobi,False
EQK002348,2025-04-08 17:17:00,Visa Card,Merchant Payment,220416.12,Nairobi,False
EQK002349,2025-02-01 09:42:00,Equity Mobile,Retail,6387.64,Nakuru,False
EQK002350,2025-03-15 06:32:00,ATM,Deposit,96584.86,Mombasa,False
EQK002351,2025-01-19 01:54:00,ATM,Peer-to-Peer,15943.94,Kiambu,False
EQK002352,2025-04-13 01:00:00,Agency Banking,Peer-to-Peer,49616.57,Kisumu,False
EQK002353,2025-01-21 18:45:00,ATM,Merchant Payment,43918.12,Nairobi,False
EQK002354,2025-01-02 00:57:00,EazzyPay,Deposit,38751.05,Nairobi,False
EQK002355,2025-01-18 23:57:00,Equity Mobile,Retail,9457.24,Nairobi,False
EQK002356,2025-01-28 22:52:00,Agency Banking,Deposit,233015.35,Kiambu,False
EQK002357,2025-03-29 17:15:00,EazzyPay,Withdrawal,220848.6,Kiambu,False
EQK002358,2025-04-22 19:17:00,Agency Banking,Merchant Payment,34674.72,Kiambu,False
EQK002359,2025-02-25 22:34:00,Visa Card,Deposit,164176.19,Mombasa,False
EQK002360,2025-04-01 11:04:00,Visa Card,Peer-to-Peer,99342.67,Mombasa,False
EQK002361,2025-01-23 12:25:00,ATM,Withdrawal,18416.06,Mombasa,False
EQK002362,2025-05-14 10:37:00,Visa Card,Utility Bill,12638.54,Mombasa,False
EQK002363,2025-01-29 21:28:00,Equity Mobile,Utility Bill,3631.93,Nairobi,False
EQK002364,2025-01-10 05:10:00,Agency Banking,Utility Bill,15628.49,Nairobi,False
EQK002365,2025-04-16 02:38:00,EazzyPay,Retail,14780.56,Kisumu,False
EQK002366,2025-04-16 06:12:00,Visa Card,Withdrawal,101505.25,Nairobi,False
EQK002367,2025-01-02 01:43:00,EazzyPay,Deposit,105145.63,Nakuru,False
EQK002368,2025-01-12 05:17:00,Equitel,Withdrawal,176491.29,Kisumu,False
EQK002369,2025-03-31 18:11:00,EazzyPay,Deposit,62619.46,Kiambu,False
EQK002370,2025-04-28 12:30:00,Visa Card,Deposit,112892.1,Mombasa,False
EQK002371,2025-03-09 18:49:00,EazzyPay,Deposit,88109.92,Kajiado,False
EQK002372,2025-02-08 06:57:00,Equitel,Peer-to-Peer,29025.32,Kiambu,False
EQK002373,2025-03-29 12:27:00,ATM,Merchant Payment,70018.16,Nairobi,False
EQK002374,2025-05-05 17:38:00,EazzyPay,Peer-to-Peer,97917.41,Nairobi,False
EQK002375,2025-01-22 14:56:00,EazzyPay,Peer-to-Peer,81829.17,Kisumu,False
EQK002376,2025-04-28 07:53:00,Agency Banking,Utility Bill,11417.83,Nairobi,False
EQK002377,2025-04-15 08:54:00,Equity Mobile,Peer-to-Peer,13486.47,Nairobi,False
EQK002378,2025-04-26 10:48:00,Equity Mobile,Utility Bill,13636.37,Kiambu,False
EQK002379,2025-01-31 03:09:00,Equitel,Merchant Payment,216594.53,Kisumu,False
EQK002380,2025-03-12 23:11:00,Agency Banking,Merchant Payment,37754.1,Nairobi,False
EQK002381,2025-04-29 02:42:00,Equity Mobile,Merchant Payment,116469.2,Nairobi,False
EQK002382,2025-02-11 12:40:00,Visa Card,Withdrawal,223197.7,Mombasa,False
EQK002383,2025-02-02 14:14:00,Visa Card,Withdrawal,202195.67,Nairobi,False
EQK002384,2025-01-16 02:37:00,Equity Mobile,Withdrawal,189703.73,Kiambu,False
EQK002385,2025-05-23 17:08:00,Equitel,Peer-to-Peer,12924.4,Mombasa,False
EQK002386,2025-05-13 09:15:00,EazzyPay,Merchant Payment,39722.58,Nairobi,False
EQK002387,2025-01-19 05:41:00,Agency Banking,Peer-to-Peer,95428.28,Kisumu,False
EQK002388,2025-01-17 17:30:00,Agency Banking,Retail,14474.63,Kisumu,False
EQK002389,2025-04-17 10:10:00,EazzyPay,Utility Bill,3093.38,Nakuru,False
EQK002390,2025-03-28 08:55:00,EazzyPay,Withdrawal,208416.44,Nakuru,False
EQK002391,2025-03-04 14:51:00,Agency Banking,Withdrawal,17227.83,Kajiado,False
EQK002392,2025-05-24 03:24:00,EazzyPay,Retail,13212.87,Nairobi,False
EQK002393,2025-02-17 17:01:00,Equity Mobile,Retail,10631.54,Nairobi,False
EQK002394,2025-05-12 16:03:00,ATM,Retail,3880.64,Uasin Gishu,False
EQK002395,2025-01-07 16:35:00,Equitel,Retail,3590.49,Kisumu,False
EQK002396,2025-05-15 05:56:00,Agency Banking,Retail,4516.35,Nairobi,False
EQK002397,2025-02-02 22:08:00,Visa Card,Deposit,82068.63,Uasin Gishu,False
EQK002398,2025-04-03 11:54:00,Equitel,Deposit,8786.57,Nairobi,False
EQK002399,2025-04-13 06:07:00,Equitel,Peer-to-Peer,62862.83,Mombasa,False
EQK002400,2025-05-21 09:43:00,Visa Card,Deposit,133461.19,Nairobi,False
EQK002401,2025-02-26 13:14:00,Agency Banking,Merchant Payment,34959.96,Nairobi,False
EQK002402,2025-01-14 16:33:00,Visa Card,Withdrawal,2002.29,Mombasa,False
EQK002403,2025-02-17 14:52:00,EazzyPay,Retail,12709.56,Nakuru,False
EQK002404,2025-05-12 10:40:00,EazzyPay,Merchant Payment,230689.97,Nakuru,False
EQK002405,2025-05-14 16:26:00,Equity Mobile,Merchant Payment,9112.02,Nairobi,False
EQK002406,2025-02-22 07:09:00,Equitel,Merchant Payment,107445.97,Nairobi,False
EQK002407,2025-05-11 21:26:00,ATM,Retail,7735.32,Uasin Gishu,False
EQK002408,2025-05-15 14:25:00,ATM,Deposit,78190.46,Nakuru,False
EQK002409,2025-01-21 14:29:00,Visa Card,Peer-to-Peer,34821.67,Nairobi,False
EQK002410,2025-02-11 17:47:00,Equitel,Deposit,171918.55,Nairobi,False
EQK002411,2025-04-26 11:33:00,ATM,Merchant Payment,20070.0,Nakuru,False
EQK002412,2025-05-22 16:48:00,ATM,Deposit,149280.15,Nakuru,False
EQK002413,2025-01-16 15:58:00,Agency Banking,Peer-to-Peer,70095.72,Nairobi,False
EQK002414,2025-03-25 12:47:00,EazzyPay,Utility Bill,12227.54,Nairobi,False
EQK002415,2025-01-10 07:16:00,Equitel,Deposit,42438.63,Kisumu,False
EQK002416,2025-03-13 09:03:00,Agency Banking,Merchant Payment,192380.5,Nairobi,False
EQK002417,2025-02-16 12:15:00,Equitel,Utility Bill,15663.37,Kisumu,False
EQK002418,2025-04-27 09:57:00,Visa Card,Merchant Payment,18307.44,Kiambu,False
EQK002419,2025-02-21 05:27:00,Agency Banking,Peer-to-Peer,67272.91,Mombasa,False
EQK002420,2025-04-29 21:01:00,Equitel,Retail,5291.49,Kiambu,False
EQK002421,2025-05-11 08:12:00,EazzyPay,Retail,11398.65,Kiambu,False
EQK002422,2025-04-05 12:52:00,Equity Mobile,Retail,3905.18,Nairobi,False
EQK002423,2025-04-04 09:48:00,Equity Mobile,Utility Bill,6553.9,Kiambu,False
EQK002424,2025-04-28 23:23:00,EazzyPay,Retail,9774.84,Nairobi,False
EQK002425,2025-01-08 09:24:00,Agency Banking,Withdrawal,152671.03,Nairobi,False
EQK002426,2025-03-08 20:17:00,Visa Card,Peer-to-Peer,79026.53,Nairobi,False
EQK002427,2025-05-23 18:59:00,Visa Card,Deposit,22782.42,Nakuru,False
EQK002428,2025-02-06 10:01:00,Visa Card,Merchant Payment,137115.74,Kisumu,False
EQK002429,2025-02-15 07:45:00,Visa Card,Merchant Payment,186325.95,Nakuru,False
EQK002430,2025-01-09 21:01:00,Equitel,Deposit,99190.86,Uasin Gishu,False
EQK002431,2025-03-06 11:42:00,Equity Mobile,Retail,13502.89,Kisumu,False
EQK002432,2025-05-13 05:33:00,Equity Mobile,Deposit,232279.74,Kiambu,False
EQK002433,2025-04-01 13:37:00,Equity Mobile,Peer-to-Peer,19667.63,Nairobi,False
EQK002434,2025-01-08 18:08:00,Agency Banking,Deposit,125386.81,Nairobi,False
EQK002435,2025-03-30 12:53:00,Agency Banking,Retail,3514.38,Nairobi,False
EQK002436,2025-02-13 01:34:00,Visa Card,Retail,552.29,Kiambu,False
EQK002437,2025-03-30 00:01:00,ATM,Utility Bill,12096.06,Uasin Gishu,False
EQK002438,2025-05-21 15:49:00,Equitel,Withdrawal,170563.5,Kiambu,False
EQK002439,2025-02-26 17:37:00,EazzyPay,Withdrawal,218037.56,Nairobi,False
EQK002440,2025-01-05 06:09:00,Equitel,Peer-to-Peer,53186.69,Nairobi,False
EQK002441,2025-04-22 19:12:00,ATM,Utility Bill,22029.36,Kisumu,False
EQK002442,2025-03-01 03:56:00,Visa Card,Withdrawal,122243.86,Nairobi,False
EQK002443,2025-04-12 18:41:00,EazzyPay,Merchant Payment,107873.48,Kisumu,False
EQK002444,2025-02-18 14:50:00,EazzyPay,Utility Bill,16363.15,Nairobi,False
EQK002445,2025-03-06 04:00:00,ATM,Utility Bill,5834.66,Nairobi,False
EQK002446,2025-04-18 00:29:00,Equity Mobile,Retail,2089.56,Mombasa,False
EQK002447,2025-04-26 19:30:00,Visa Card,Utility Bill,15934.99,Mombasa,False
EQK002448,2025-05-03 08:53:00,Visa Card,Retail,8141.3,Nairobi,False
EQK002449,2025-05-16 13:01:00,Equitel,Withdrawal,1839.86,Nairobi,False
EQK002450,2025-05-19 05:05:00,Equity Mobile,Peer-to-Peer,16121.31,Nairobi,False
EQK002451,2025-03-22 02:33:00,Agency Banking,Deposit,73452.9,Kiambu,False
EQK002452,2025-01-18 21:54:00,EazzyPay,Withdrawal,75372.31,Nairobi,False
EQK002453,2025-02-23 17:02:00,EazzyPay,Deposit,12029.56,Kiambu,False
EQK002454,2025-03-14 14:20:00,Agency Banking,Deposit,149375.03,Kiambu,False
EQK002455,2025-01-17 01:19:00,Equitel,Utility Bill,17457.45,Nakuru,False
EQK002456,2025-05-07 13:42:00,EazzyPay,Merchant Payment,181035.57,Nairobi,False
EQK002457,2025-01-26 09:33:00,Visa Card,Peer-to-Peer,47545.34,Kiambu,False
EQK002458,2025-02-14 17:30:00,Equitel,Withdrawal,87821.64,Nairobi,False
EQK002459,2025-04-21 07:14:00,Visa Card,Withdrawal,37411.83,Uasin Gishu,False
EQK002460,2025-03-20 23:48:00,EazzyPay,Merchant Payment,154875.29,Nakuru,False
EQK002461,2025-04-15 02:35:00,EazzyPay,Merchant Payment,67434.14,Nairobi,False
EQK002462,2025-02-23 16:41:00,EazzyPay,Merchant Payment,34920.72,Nairobi,False
EQK002463,2025-04-20 04:04:00,Agency Banking,Deposit,93408.8,Nairobi,False
EQK002464,2025-05-07 23:22:00,EazzyPay,Peer-to-Peer,91690.65,Kiambu,False
EQK002465,2025-02-17 17:15:00,Equitel,Utility Bill,18588.28,Nairobi,False
EQK002466,2025-05-17 06:58:00,Equitel,Peer-to-Peer,95936.46,Uasin Gishu,False
EQK002467,2025-05-03 02:07:00,ATM,Utility Bill,22128.36,Nairobi,False
EQK002468,2025-01-29 16:09:00,EazzyPay,Deposit,45355.02,Nakuru,False
EQK002469,2025-04-29 11:11:00,EazzyPay,Deposit,59436.2,Nairobi,False
EQK002470,2025-04-21 15:03:00,Agency Banking,Retail,11035.1,Nakuru,False
EQK002471,2025-04-07 09:18:00,Visa Card,Retail,13085.91,Uasin Gishu,False
EQK002472,2025-01-05 11:58:00,Agency Banking,Deposit,147142.92,Uasin Gishu,False
EQK002473,2025-05-12 09:51:00,EazzyPay,Withdrawal,32788.99,Uasin Gishu,False
EQK002474,2025-05-05 22:12:00,ATM,Peer-to-Peer,57688.34,Kisumu,False
EQK002475,2025-05-05 22:40:00,ATM,Peer-to-Peer,72220.2,Uasin Gishu,False
EQK002476,2025-03-19 00:01:00,Equitel,Retail,13610.37,Nairobi,False
EQK002477,2025-02-06 08:23:00,Equity Mobile,Merchant Payment,82297.74,Kisumu,False
EQK002478,2025-04-18 13:39:00,EazzyPay,Merchant Payment,46396.02,Kajiado,False
EQK002479,2025-01-05 09:31:00,Visa Card,Peer-to-Peer,32644.24,Nairobi,False
EQK002480,2025-01-27 21:25:00,Agency Banking,Utility Bill,5029.09,Nairobi,False
EQK002481,2025-03-25 16:18:00,EazzyPay,Merchant Payment,72696.2,Nairobi,False
EQK002482,2025-01-13 01:26:00,Visa Card,Retail,14041.07,Nairobi,False
EQK002483,2025-05-22 14:36:00,Equity Mobile,Withdrawal,184574.95,Mombasa,False
EQK002484,2025-04-30 08:26:00,Agency Banking,Utility Bill,6586.71,Nairobi,False
EQK002485,2025-02-27 16:47:00,Equitel,Retail,4032.98,Kajiado,False
EQK002486,2025-04-27 19:35:00,EazzyPay,Deposit,82813.29,Nairobi,False
EQK002487,2025-04-30 03:00:00,Visa Card,Withdrawal,232104.91,Nairobi,False
EQK002488,2025-03-04 04:44:00,EazzyPay,Utility Bill,2004.71,Kajiado,False
EQK002489,2025-05-03 11:03:00,Equitel,Utility Bill,1613.14,Mombasa,False
EQK002490,2025-04-15 20:19:00,EazzyPay,Retail,10712.23,Nakuru,False
EQK002491,2025-01-21 12:34:00,Equitel,Deposit,65588.51,Kiambu,False
EQK002492,2025-04-20 20:38:00,Equity Mobile,Merchant Payment,84331.59,Nairobi,False
EQK002493,2025-02-23 07:01:00,Agency Banking,Utility Bill,24529.25,Kisumu,False
EQK002494,2025-05-10 09:33:00,Visa Card,Withdrawal,167219.52,Nairobi,False
EQK002495,2025-05-04 01:26:00,ATM,Deposit,221085.15,Nairobi,False
EQK002496,2025-04-18 22:41:00,Equity Mobile,Deposit,81385.26,Nairobi,False
EQK002497,2025-05-25 05:16:00,Equity Mobile,Retail,14370.87,Nakuru,False
EQK002498,2025-03-27 06:21:00,Equity Mobile,Deposit,130925.42,Kiambu,False
EQK002499,2025-03-26 17:29:00,Visa Card,Merchant Payment,234509.12,Nairobi,False
EQK002500,2025-03-08 04:06:00,ATM,Merchant Payment,2096.0,Nairobi,False
EQK002501,2025-04-11 20:01:00,ATM,Deposit,81801.69,Kisumu,False
EQK002502,2025-03-30 22:53:00,Visa Card,Retail,8399.3,Kajiado,False
EQK002503,2025-02-14 12:37:00,Equitel,Utility Bill,14710.17,Nairobi,False
EQK002504,2025-04-28 22:37:00,ATM,Peer-to-Peer,25647.66,Nairobi,False
EQK002505,2025-02-08 15:23:00,Agency Banking,Merchant Payment,192597.03,Uasin Gishu,False
EQK002506,2025-01-18 05:49:00,Agency Banking,Utility Bill,4600.46,Kiambu,False
EQK002507,2025-03-10 06:07:00,ATM,Peer-to-Peer,15255.49,Kiambu,False
EQK002508,2025-05-22 05:24:00,Equitel,Retail,1242.11,Nakuru,False
EQK002509,2025-03-01 09:49:00,Agency Banking,Merchant Payment,91291.62,Nairobi,False
EQK002510,2025-02-11 17:40:00,EazzyPay,Utility Bill,2775.73,Nairobi,False
EQK002511,2025-04-25 14:18:00,Agency Banking,Utility Bill,15897.06,Kisumu,False
EQK002512,2025-05-08 23:37:00,EazzyPay,Peer-to-Peer,90344.45,Nairobi,False
EQK002513,2025-05-13 00:04:00,Equity Mobile,Withdrawal,143423.69,Kisumu,False
EQK002514,2025-05-04 09:46:00,Visa Card,Deposit,98841.39,Kisumu,False
EQK002515,2025-04-19 19:02:00,Agency Banking,Withdrawal,12148.32,Kiambu,False
EQK002516,2025-01-29 20:29:00,Visa Card,Utility Bill,2114.77,Nairobi,False
EQK002517,2025-02-24 02:35:00,Agency Banking,Retail,7308.54,Nairobi,False
EQK002518,2025-03-28 15:59:00,EazzyPay,Retail,704.25,Kisumu,False
EQK002519,2025-01-20 08:53:00,EazzyPay,Withdrawal,52588.19,Nairobi,False
EQK002520,2025-04-23 23:12:00,Equity Mobile,Utility Bill,5936.9,Mombasa,False
EQK002521,2025-03-15 23:32:00,Visa Card,Peer-to-Peer,45240.68,Nairobi,False
EQK002522,2025-02-27 14:07:00,Visa Card,Utility Bill,19847.07,Nakuru,False
EQK002523,2025-04-15 17:18:00,Visa Card,Utility Bill,23243.59,Nakuru,False
EQK002524,2025-02-20 04:05:00,Equity Mobile,Utility Bill,5748.51,Kiambu,False
EQK002525,2025-04-06 11:14:00,Equitel,Utility Bill,20711.5,Kiambu,False
EQK002526,2025-02-27 07:20:00,Equity Mobile,Retail,3655.4,Uasin Gishu,False
EQK002527,2025-04-22 03:59:00,Equitel,Retail,2783.07,Kisumu,False
EQK002528,2025-03-11 11:08:00,Agency Banking,Withdrawal,67730.76,Nairobi,False
